ID,GT_NO2
X5953,1.4109766400455464e+17
X6701,1.410097226915259e+17
X6877,1.4103514079335538e+17
PD03,1.2235968919437776e+17
TV03,1.2228055281915794e+17
X5561,1.2219747827646414e+17
X5953,1.2243367511486008e+17
X6701,1.2238332964820736e+17
X6877,1.2241079899358531e+17
PD03,1.0586930593601662e+17
TV03,1.0580378757797214e+17
X5561,1.0577229787727557e+17
X5953,1.0587595839148054e+17
X6701,1.0586126523625877e+17
X6877,1.0586255724739626e+17
PD03,1.2232606773604091e+17
TV03,1.0577130871738763e+17
X5561,1.2214151459322232e+17
X5953,1.2240777552388242e+17
X6701,1.2237283033828288e+17
X6877,1.2239480361461333e+17
PD03,1.2237203035544445e+17
TV03,1.2220279342141811e+17
X5561,1.2210347656709205e+17
X5953,1.2233912016844282e+17
X6701,1.223559145407676e+17
X6877,1.2237127637511403e+17
PD03,1.2231387468769234e+17
TV03,1.2227152713376408e+17
X5561,1.2217726656151438e+17
X5953,1.2241518867502171e+17
X6701,1.2237786702240408e+17
X6877,1.2240135019562906e+17
PD03,1.2240107742918557e+17
TV03,1.2229934445285e+17
X5561,1.2220314121323563e+17
X5953,1.2243603767308725e+17
X6701,1.2240538990612798e+17
X6877,1.2241644635265e+17
PD03,1.2235874752567117e+17
TV03,1.2232085807991515e+17
X5561,1.0577499151539312e+17
X5953,1.2243065777192106e+17
X6701,1.0586368743526576e+17
X6877,1.2239819680335283e+17
PD03,1.222853431928875e+17
TV03,1.2227117719400403e+17
X5561,1.0574912959609955e+17
X5953,1.0585414303694955e+17
X6701,1.0583949419215254e+17
X6877,1.1411760922773706e+17
PD03,1.2228433341231914e+17
TV03,1.2225223731140454e+17
X5561,1.0572352263479462e+17
X5953,1.1410568311585885e+17
X6701,1.2233032276528131e+17
X6877,1.2234655042539786e+17
PD03,1.2233845068841094e+17
TV03,1.2223547253881384e+17
X5561,1.2210147107961706e+17
X5953,1.2234307133952563e+17
X6701,1.223081447466902e+17
X6877,1.2234418452229307e+17
PD03,1.2231226914493866e+17
TV03,1.2224791792732981e+17
X5561,1.0575359144411283e+17
X5953,1.2238538113481203e+17
X6701,1.223576104665979e+17
X6877,1.2237620476688362e+17
PD03,1.2235095277364147e+17
TV03,1.2225494000251141e+17
X5561,1.221365040622896e+17
X5953,1.2238021750973006e+17
X6701,1.223489996817916e+17
X6877,1.2236610037134102e+17
PD03,1.0582672884059488e+17
TV03,1.2226610618784674e+17
X5561,1.0573978921341085e+17
X5953,1.0585813647338398e+17
X6701,1.0583738023786178e+17
X6877,1.0583925274852267e+17
PD03,1.0580248271175682e+17
TV03,1.0578675666432403e+17
X5561,1.0577862455711862e+17
X5953,1.058408786767142e+17
X6701,1.0581736333847826e+17
X6877,1.0582807440612557e+17
PD03,9.590789377334035e+16
TV03,9.588540971105926e+16
X5561,9.585977543381934e+16
X5953,9.591457756863178e+16
X6701,9.591112988034102e+16
X6877,9.591513066832795e+16
PD03,9.589522873871072e+16
TV03,1.057734768285965e+17
X5561,1.057130250412133e+17
X5953,1.0582056083149189e+17
X6701,1.0582372502506203e+17
X6877,1.057794464214121e+17
PD03,1.0577607439148909e+17
TV03,1.0573215399155435e+17
X5561,1.0570850651528522e+17
X5953,1.0583091677784645e+17
X6701,1.0580778784692642e+17
X6877,1.0581469699350246e+17
PD03,1.1407042739265896e+17
TV03,1.0575552532200246e+17
X5561,1.2206711733355858e+17
X5953,1.1408143987830142e+17
X6701,1.1403998167269296e+17
X6877,1.1405958493407146e+17
PD03,1.0579511023823878e+17
TV03,1.0576599867349848e+17
X5561,1.0569741689108013e+17
X5953,1.0577436034393798e+17
X6701,1.0575609048753627e+17
X6877,1.0576786557226216e+17
PD03,1.4097290856609325e+17
TV03,1.407671125121342e+17
X5561,1.4055680469019083e+17
X5953,1.4102341377250437e+17
X6701,1.4091078937094136e+17
X6877,1.4094170830462291e+17
PD03,1.2236266602610229e+17
TV03,1.2227983748377485e+17
X5561,1.2218325169238517e+17
X5953,1.2241798914219243e+17
X6701,1.2239079981318483e+17
X6877,1.2233299929338344e+17
PD03,9.582618853654341e+16
TV03,9.581731480808098e+16
X5561,9.578773652496547e+16
X5953,9.593407410562011e+16
X6701,9.590104838371221e+16
X6877,9.590452084211691e+16
PD03,9.588936351067826e+16
TV03,9.588172588116085e+16
X5561,9.585235116882294e+16
X5953,9.591724084172251e+16
X6701,9.589992349130691e+16
X6877,9.589182433292464e+16
PD03,8.250383860919096e+16
TV03,8.250245289278274e+16
X5561,8.250153393738112e+16
X5953,8.25393144642385e+16
X6701,8.2528033213127e+16
X6877,8.25244103196798e+16
PD03,9.589974625966386e+16
TV03,9.58823621696205e+16
X5561,9.585298523844189e+16
X5953,9.590971557841446e+16
X6701,9.59014148006455e+16
X6877,9.590435451147128e+16
PD03,9.589453673814454e+16
TV03,9.587300873340782e+16
X5561,1.0571456328123165e+17
X5953,1.0571100254142022e+17
X6701,1.0570716911218672e+17
X6877,1.0571118937209971e+17
PD03,9.589299477319189e+16
TV03,9.584747055102045e+16
X5561,9.582911824031622e+16
X5953,9.588814596998498e+16
X6701,9.587783667297683e+16
X6877,9.588439171501296e+16
PD03,1.0583628473670522e+17
TV03,1.0579084425931822e+17
X5561,1.0574225077430616e+17
X5953,1.0584411348143e+17
X6701,1.0582700460877734e+17
X6877,1.0582455032499466e+17
PD03,1.1405491564376194e+17
TV03,1.1401081532135442e+17
X5561,1.0572335087282706e+17
X5953,1.0583382765115381e+17
X6701,1.0581096166571365e+17
X6877,1.0582851816708763e+17
PD03,1.2230989340973918e+17
TV03,1.2227865148960283e+17
X5561,1.221735353989882e+17
X5953,1.223972181640745e+17
X6701,1.2236712363504829e+17
X6877,1.2237484375404014e+17
PD03,1.2236948833540578e+17
TV03,1.2226537634822555e+17
X5561,1.2214393426142795e+17
X5953,1.2240645866721827e+17
X6701,1.223753166029772e+17
X6877,1.223801635357795e+17
PD03,1.2230275141140958e+17
TV03,1.2223128599514174e+17
X5561,1.057048184898355e+17
X5953,1.2237447564393488e+17
X6701,1.2233876891249435e+17
X6877,1.2235308114988714e+17
PD03,9.587707330559522e+16
TV03,9.587130393272438e+16
X5561,9.584197439510328e+16
X5953,9.589841716504198e+16
X6701,9.589846878653811e+16
X6877,9.588997119659456e+16
PD03,9.587996738460008e+16
TV03,9.588508077735243e+16
X5561,9.583566102188992e+16
X5953,1.0579999887247176e+17
X6701,1.0578054973924629e+17
X6877,1.0580493402264086e+17
PD03,1.0576967923387989e+17
TV03,1.1394245483732843e+17
X5561,1.2206616141676166e+17
X5953,1.222789357977418e+17
X6701,1.2224828959864194e+17
X6877,1.222655748799322e+17
PD03,1.1401529763855734e+17
TV03,1.2217601968515365e+17
X5561,1.0568455312452365e+17
X5953,1.0578485696310707e+17
X6701,1.0576651679115534e+17
X6877,1.0577271930091338e+17
PD03,1.2226227392559238e+17
TV03,1.2220687903973605e+17
X5561,1.0569977261204858e+17
X5953,1.2232420813083936e+17
X6701,1.0578393353122973e+17
X6877,1.2230883696591072e+17
PD03,1.223368366708331e+17
TV03,1.2223749602178453e+17
X5561,1.0570013470322411e+17
X5953,1.0580541159700674e+17
X6701,1.0578657749039502e+17
X6877,1.057952908898706e+17
PD03,1.2228323440105899e+17
TV03,1.2225505900839774e+17
X5561,1.2213410225818611e+17
X5953,1.2240957924320267e+17
X6701,1.2235237357459178e+17
X6877,1.2236754364689138e+17
PD03,1.409010603838928e+17
TV03,1.4085525915060928e+17
X5561,1.4065291964357162e+17
X5953,1.4108888128186568e+17
X6701,1.4101053991652096e+17
X6877,1.410580423018841e+17
PD03,1.2223345548238328e+17
TV03,1.2222394490967205e+17
X5561,1.2208294807476808e+17
X5953,1.2237271112130051e+17
X6701,1.2231903754167464e+17
X6877,1.2231963638088914e+17
PD03,1.2226364750375197e+17
TV03,1.4076919636674093e+17
X5561,1.2207878907585182e+17
X5953,1.2230942844011203e+17
X6701,1.2227702143335254e+17
X6877,1.2229376762617502e+17
PD03,1.4095791401060976e+17
TV03,1.6171864085438032e+17
X5561,1.4054739343205317e+17
X5953,1.4103954878709195e+17
X6701,1.4095448408502651e+17
X6877,1.4100948820232952e+17
PD03,1.0575413549737392e+17
TV03,1.0575903449371819e+17
X5561,1.0571026932057587e+17
X5953,1.0582864920635184e+17
X6701,1.0580697624610718e+17
X6877,1.0581819795789146e+17
PD03,1.0576101613107712e+17
TV03,1.057114437778039e+17
X5561,1.0567800733764451e+17
X5953,1.0580385001389323e+17
X6701,1.0578078135522098e+17
X6877,1.0578550844788744e+17
PD03,1.2226260854507325e+17
TV03,1.2222934975685442e+17
X5561,1.2209718163977357e+17
X5953,1.2234134724103851e+17
X6701,1.2228817546984827e+17
X6877,1.2232407809431938e+17
PD03,1.2228556793304949e+17
TV03,1.2224893475744773e+17
X5561,1.2212864214317952e+17
X5953,1.2236292629146994e+17
X6701,1.223165839522262e+17
X6877,1.2234865670591573e+17
PD03,1.0581181041256826e+17
TV03,1.0577349903725077e+17
X5561,9.582431692794347e+16
X5953,1.0583468009294886e+17
X6701,1.0580820408145374e+17
X6877,1.058168257832785e+17
PD03,9.587885122808957e+16
TV03,9.58704221035676e+16
X5561,9.584122041503475e+16
X5953,9.589878439284592e+16
X6701,9.589046197050066e+16
X6877,9.589398372381842e+16
PD03,8.247631652261242e+16
TV03,8.247288066542533e+16
X5561,8.246519852318752e+16
X5953,8.248159036148554e+16
X6701,8.248164198298166e+16
X6877,8.247989053023338e+16
PD03,8.247996355817e+16
TV03,8.248030224333322e+16
X5561,9.578780581876018e+16
X5953,8.247419213220762e+16
X6701,8.247424375370374e+16
X6877,8.247419055292027e+16
PD03,1.2230350478021453e+17
TV03,1.2219089039840306e+17
X5561,1.2209699086535136e+17
X5953,1.2231450462552246e+17
X6701,1.2227188716695109e+17
X6877,1.222955339670491e+17
PD03,1.2232912172468928e+17
TV03,1.222672454978618e+17
X5561,1.2214101356163184e+17
X5953,1.2235167952100222e+17
X6701,1.2230972218575894e+17
X6877,1.2230794794094678e+17
PD03,1.0580114847416168e+17
TV03,1.0578069440848496e+17
X5561,1.0572212706434082e+17
X5953,1.0583103972488864e+17
X6701,1.0581267742192942e+17
X6877,1.058238083260683e+17
PD03,1.2232305945033051e+17
TV03,1.222595180155536e+17
X5561,1.221340685225523e+17
X5953,1.223738129313725e+17
X6701,1.2234446277504472e+17
X6877,1.2234440957426123e+17
PD03,1.2223257801664214e+17
TV03,1.2219835651255715e+17
X5561,1.2210724429310418e+17
X5953,1.2235714215661146e+17
X6701,1.2230245028611499e+17
X6877,1.2234059603087666e+17
PD03,1.0577901161043216e+17
TV03,1.0576408156022718e+17
X5561,1.0572691134917058e+17
X5953,1.0581951008645224e+17
X6701,1.057960718347073e+17
X6877,1.0580727190378664e+17
PD03,1.0579340999088632e+17
TV03,1.0575538534688738e+17
X5561,1.0569730371831138e+17
X5953,1.0581585873654757e+17
X6701,1.0579584657824638e+17
X6877,1.0580231402675798e+17
PD03,1.0578394217817829e+17
TV03,1.057286171379972e+17
X5561,1.2208367522227554e+17
X5953,1.0577628156507774e+17
X6701,1.0576228013376101e+17
X6877,1.0576673200842518e+17
PD03,1.0571473102592971e+17
TV03,1.0573669700610654e+17
X5561,1.0572915411179488e+17
X5953,1.0573117938691094e+17
X6701,1.0573005793642867e+17
X6877,1.0578239543811171e+17
PD03,1.0574247422149157e+17
TV03,1.057107459083472e+17
X5561,1.0571065025061474e+17
X5953,1.0576667777091349e+17
X6701,1.0576672939240962e+17
X6877,1.0575854975391098e+17
PD03,1.057586227818476e+17
TV03,1.0574760499345965e+17
X5561,1.0573950464091723e+17
X5953,1.0575855133319834e+17
X6701,1.0575247876509589e+17
X6877,1.0575246328111763e+17
PD03,1.4056936947704187e+17
TV03,1.4054509598497974e+17
X5561,1.6087669278121827e+17
X5953,1.4073637797882024e+17
X6701,1.4064356626939355e+17
X6877,1.4068344302746734e+17
PD03,1.4065937453036642e+17
TV03,1.4067249826701602e+17
X5561,1.406547173293828e+17
X5953,1.4065802198984336e+17
X6701,1.4066512366036774e+17
X6877,1.406651836090921e+17
PD03,1.6155019032317805e+17
TV03,1.615311516215715e+17
X5561,1.609991556697254e+17
X5953,1.6174670144718874e+17
X6701,1.6163305789696512e+17
X6877,1.6167277072562954e+17
PD03,1.6192951001150666e+17
TV03,1.4079588372994904e+17
X5561,1.690429360314349e+17
X5953,1.6211578015071888e+17
X6701,1.6199643026269264e+17
X6877,1.6205206229150538e+17
PD03,9.583746473477149e+16
TV03,9.582567148325482e+16
X5561,9.579770762365907e+16
X5953,9.585324126819283e+16
X6701,9.58371199063736e+16
X6877,9.584771160767198e+16
PD03,9.58477846356086e+16
TV03,1.2220016481106622e+17
X5561,1.056573417156577e+17
X5953,1.0576453444921491e+17
X6701,1.0573650340252755e+17
X6877,1.0574507640408733e+17
PD03,1.0571065178170333e+17
TV03,1.0569475939622654e+17
X5561,1.0569466373849408e+17
X5953,1.0569434926241405e+17
X6701,1.0569440088391019e+17
X6877,1.05740539407664e+17
PD03,1.0576852235599205e+17
TV03,1.0572506895155789e+17
X5561,9.578242367096571e+16
X5953,1.0574835964300998e+17
X6701,1.0577828248425781e+17
X6877,1.057260739471073e+17
PD03,1.0569862516393648e+17
TV03,1.0573473051527845e+17
X5561,1.0573463485754598e+17
X5953,1.0573432038146595e+17
X6701,1.0573437200296208e+17
X6877,1.0573431880217861e+17
PD03,1.0575478836979323e+17
TV03,1.0573967938292291e+17
X5561,1.0569440574518578e+17
X5953,1.0569409126910576e+17
X6701,1.0569414289060189e+17
X6877,1.0578954980204691e+17
PD03,1.2222048472268344e+17
TV03,1.2221253953985814e+17
X5561,1.2208794976413523e+17
X5953,1.2231523185530597e+17
X6701,1.2228775627555854e+17
X6877,1.2230069707682387e+17
PD03,1.2226672563986272e+17
TV03,1.2218480106161014e+17
X5561,1.2204405517062502e+17
X5953,1.2229676460974285e+17
X6701,1.2225438139291632e+17
X6877,1.2228296572634808e+17
PD03,1.4092639097069072e+17
TV03,1.4075866670648568e+17
X5561,1.4075857104875322e+17
X5953,1.407582565726732e+17
X6701,1.4075830819416933e+17
X6877,1.4075825499338584e+17
PD03,1.2228482143437053e+17
TV03,1.2220795922246995e+17
X5561,1.2220786356473749e+17
X5953,1.2220754908865747e+17
X6701,1.222076007101536e+17
X6877,1.2230322521859307e+17
PD03,1.2230329824652968e+17
TV03,1.2220699315386722e+17
X5561,1.2220689749613475e+17
X5953,1.2220658302005474e+17
X6701,1.2220663464155086e+17
X6877,1.222065814407674e+17
PD03,1.22206654468704e+17
TV03,1.2219024880812184e+17
X5561,1.2219015315038938e+17
X5953,1.2218983867430936e+17
X6701,1.2218989029580549e+17
X6877,1.22189837095022e+17
PD03,1.0578974586846634e+17
TV03,1.1399620567172096e+17
X5561,1.0568294470125837e+17
X5953,1.0579460495389808e+17
X6701,1.057724176203866e+17
X6877,1.057827790344761e+17
PD03,1.057765257121396e+17
TV03,1.0574030019762891e+17
X5561,1.0574020453989643e+17
X5953,1.0573989006381642e+17
X6701,1.0578650490568139e+17
X6877,1.0578645170489792e+17
PD03,9.582831499850202e+16
TV03,9.581139635905019e+16
X5561,1.0567549669141136e+17
X5953,1.057768227573461e+17
X6701,1.0576242238479877e+17
X6877,1.0573910761843384e+17
PD03,1.0573918064637045e+17
TV03,1.056528650149394e+17
X5561,1.0565276935720691e+17
X5953,1.056524548811269e+17
X6701,1.0565250650262302e+17
X6877,1.2219717751884797e+17
PD03,1.2219725054678458e+17
TV03,1.4065221346196712e+17
X5561,1.4065458712976939e+17
X5953,1.4065427265368938e+17
X6701,1.406543242751855e+17
X6877,1.4065427107440203e+17
PD03,1.4099647615094558e+17
TV03,1.4084590177776722e+17
X5561,1.4064616933664901e+17
X5953,1.4106539588629437e+17
X6701,1.41000915893547e+17
X6877,1.4103709160780949e+17
PD03,1.2227773970270226e+17
TV03,1.2219851273863451e+17
X5561,1.2207951576364986e+17
X5953,1.2232241934106584e+17
X6701,1.2227911586228934e+17
X6877,1.2230871298272638e+17
PD03,1.2229982771176088e+17
TV03,1.4066478976896387e+17
X5561,1.4066469411123141e+17
X5953,1.4065457432804698e+17
X6701,1.4065030379032432e+17
X6877,1.4065709369464714e+17
PD03,1.4063258104002446e+17
TV03,1.406358958063465e+17
X5561,1.4018775034856386e+17
X5953,1.4063216319747843e+17
X6701,1.4056387158422392e+17
X6877,1.5097584437590848e+17
PD03,1.404009142988274e+17
TV03,1.4035987397986365e+17
X5561,1.6064934831737984e+17
X5953,1.613867187609243e+17
X6701,1.6126557564098797e+17
X6877,1.6133014541597475e+17
PD03,1.764754364279148e+17
TV03,1.7605040228600045e+17
X5561,1.7552789934152522e+17
X5953,1.7659460005530064e+17
X6701,1.7641284341153878e+17
X6877,1.765018332090795e+17
PD03,1.766872072297831e+17
TV03,1.763586423304523e+17
X5561,1.7594774168419613e+17
X5953,1.7693574628194656e+17
X6701,1.767775893065382e+17
X6877,1.7684150473608112e+17
PD03,1.2220507471963571e+17
TV03,1.2211892972633912e+17
X5561,1.220114263107587e+17
X5953,1.2225412826777122e+17
X6701,1.2222413049573469e+17
X6877,1.2223875095838728e+17
PD03,1.2219727085067693e+17
TV03,1.2209137525630858e+17
X5561,1.2209127959857611e+17
X5953,1.2207608421770894e+17
X6701,1.2214768069830294e+17
X6877,1.2219454301188038e+17
PD03,1.2219088769132005e+17
TV03,1.2218794697691731e+17
X5561,1.6079352299923434e+17
X5953,1.6079211964949286e+17
X6701,1.614148701815279e+17
X6877,1.6141347484638112e+17
PD03,1.221421623064292e+17
TV03,1.4064326578576654e+17
X5561,1.2199566789692768e+17
X5953,1.2223880163484762e+17
X6701,1.2219481494962728e+17
X6877,1.2222215574434875e+17
PD03,1.2222098598937725e+17
TV03,1.222190635834181e+17
X5561,1.2222247179971613e+17
X5953,1.2222161288680515e+17
X6701,1.2222146202476755e+17
X6877,1.2222215574434875e+17
PD03,1.7667232160184624e+17
TV03,1.7641634093119168e+17
X5561,1.7584941836584883e+17
X5953,1.7693485812169322e+17
X6701,1.7677382998574765e+17
X6877,1.768688335308126e+17
PD03,1.616438873425308e+17
TV03,1.614364068399821e+17
X5561,1.404224660432855e+17
X5953,1.6184609996272573e+17
X6701,1.6172812898392502e+17
X6877,1.6177053326308147e+17
PD03,1.4080301610249933e+17
TV03,1.4066479877740078e+17
X5561,1.4046380708721461e+17
X5953,1.4089389323632627e+17
X6701,1.4080690245351117e+17
X6877,1.4085067548171307e+17
PD03,1.408507485096497e+17
TV03,1.4084245921347936e+17
X5561,1.4084794978985349e+17
X5953,1.4084549166719037e+17
X6701,1.4084603245384443e+17
X6877,1.4085067548171307e+17
PD03,1.7667210317983213e+17
TV03,1.766726047986843e+17
X5561,1.7589398457107117e+17
X5953,1.7589367009499114e+17
X6701,1.7675924919042656e+17
X6877,1.7684155967354995e+17
PD03,1.7684163270148656e+17
TV03,1.768419713866498e+17
X5561,1.7683883398169037e+17
X5953,1.7684156125283728e+17
X6701,1.7683691664568128e+17
X6877,1.7683691938397552e+17
PD03,1.768875418758299e+17
TV03,1.7688376456605197e+17
X5561,1.76874381535119e+17
X5953,1.7686889568077965e+17
X6701,1.768536442441613e+17
X6877,1.7687860362802006e+17
PD03,1.222818203145436e+17
TV03,1.221902028041356e+17
X5561,1.0562739225116261e+17
X5953,1.222964423480354e+17
X6701,1.0570352795943746e+17
X6877,1.2228897105870984e+17
PD03,1.0573877702861766e+17
TV03,1.139600443307844e+17
X5561,1.0565026709900187e+17
X5953,1.0573322202698784e+17
X6701,1.0572051626733141e+17
X6877,1.0575234876767429e+17
PD03,1.140359178453485e+17
TV03,1.1403547222855168e+17
X5561,1.0565629166599248e+17
X5953,1.0565597718991246e+17
X6701,1.0565602881140859e+17
X6877,1.2232463485200464e+17
PD03,9.581945596328918e+16
TV03,9.579837945297474e+16
X5561,9.577294369239317e+16
X5953,9.582628356598637e+16
X6701,9.581586807040765e+16
X6877,9.581757621572266e+16
PD03,9.582361381073912e+16
TV03,9.580679691889693e+16
X5561,9.577406161687389e+16
X5953,9.5808248603551e+16
X6701,9.579643866133275e+16
X6877,9.579549623913835e+16
PD03,1.2233212230793118e+17
TV03,1.2226755418751333e+17
X5561,1.2215169293479869e+17
X5953,1.2238970079938414e+17
X6701,1.223482747167377e+17
X6877,1.2234739159094178e+17
PD03,1.2233203038946858e+17
TV03,1.2228652093124976e+17
X5561,1.2215659413955941e+17
X5953,1.221562796634794e+17
X6701,1.2215633128497552e+17
X6877,1.2238354150841291e+17
PD03,1.2238361453634954e+17
TV03,1.0568401249561925e+17
X5561,1.0563633953250982e+17
X5953,1.0573580709550912e+17
X6701,1.0572026628854696e+17
X6877,1.0572021308776347e+17
PD03,1.0567556891718805e+17
TV03,1.0569130966933955e+17
X5561,1.0561990706513195e+17
X5953,1.0571204190282843e+17
X6701,1.057043402567204e+17
X6877,1.0571743148679363e+17
PD03,1.057021828919888e+17
TV03,1.056889734549852e+17
X5561,1.0568887779725274e+17
X5953,1.057461290821535e+17
X6701,1.057242746359867e+17
X6877,1.0573573442290851e+17
PD03,1.2230170935415778e+17
TV03,1.2221382010997922e+17
X5561,1.2210364168084077e+17
X5953,1.2233237658224906e+17
X6701,1.2230340772879594e+17
X6877,1.2231924296904779e+17
PD03,1.2231931599698442e+17
TV03,1.056860345319787e+17
X5561,1.0568652956776491e+17
X5953,1.0568744139610331e+17
X6701,1.056863456542935e+17
X6877,1.0568743981681597e+17
PD03,1.056855422673688e+17
TV03,1.056860345319787e+17
X5561,1.0568407695926922e+17
X5953,1.0568637423546555e+17
X6701,1.0568290356437517e+17
X6877,1.0568545241223142e+17
PD03,1.056855422673688e+17
TV03,1.056878515299158e+17
X5561,1.0568652956776491e+17
X5953,1.0568530707482779e+17
X6701,1.0568749301759944e+17
